user_id,url,session_id,timestamp,page_views,session_length_seconds,is_bounce
u155,/login,sess_1424,2024-01-01 19:16:53,15,2036,0
u071,/blog,sess_1425,2024-01-01 00:16:06,19,1412,0
u051,/signup,sess_1426,2024-01-01 06:19:52,20,2799,0
u027,/cart,sess_1427,2024-01-01 14:39:04,7,2591,0
u126,/checkout,sess_1428,2024-01-01 16:30:31,16,2731,0
u127,/product,sess_1429,2024-01-01 14:01:41,9,1887,0
u005,/cart,sess_1430,2024-01-01 09:54:01,3,172,0
u113,/pricing,sess_1431,2024-01-01 09:37:11,4,2552,0
u068,/privacy,sess_1432,2024-01-01 02:42:44,10,3031,0
u120,/about,sess_1433,2024-01-01 22:53:35,14,2809,0
u160,/faq,sess_1434,2024-01-01 00:18:51,18,776,0
u044,/blog,sess_1435,2024-01-01 10:31:04,3,484,0
u049,/faq,sess_1436,2024-01-01 10:34:59,9,1799,0
u145,/checkout,sess_1437,2024-01-01 09:02:07,2,2830,0
u003,/cart,sess_1438,2024-01-01 09:54:31,20,2212,0
u091,/pricing,sess_1439,2024-01-01 08:57:53,17,3310,0
u028,/blog,sess_1440,2024-01-01 14:02:49,17,2206,0
u169,/pricing,sess_1441,2024-01-01 02:28:26,15,125,0
u116,/faq,sess_1442,2024-01-01 11:04:08,14,1623,0
u094,/faq,sess_1443,2024-01-01 05:19:33,14,3241,0
u118,/pricing,sess_1444,2024-01-01 06:55:56,5,2849,0
u119,/home,sess_1445,2024-01-01 19:00:46,1,755,1
u008,/pricing,sess_1446,2024-01-01 21:25:52,10,691,0
u010,/faq,sess_1447,2024-01-01 10:41:20,8,354,0
u066,/blog,sess_1448,2024-01-01 16:53:04,15,351,0
u019,/checkout,sess_1449,2024-01-01 21:29:31,13,2253,0
u155,/about,sess_1450,2024-01-01 10:01:38,12,136,0
u092,/about,sess_1451,2024-01-01 06:50:49,11,1870,0
u009,/about,sess_1452,2024-01-01 13:56:16,5,95,0
u179,/contact,sess_1453,2024-01-01 23:30:35,12,2734,0
u165,/search,sess_1454,2024-01-01 22:11:45,2,1282,0
u034,/faq,sess_1455,2024-01-01 02:36:37,20,1365,0
u172,/home,sess_1456,2024-01-01 13:37:18,13,867,0
u106,/privacy,sess_1457,2024-01-01 09:04:31,8,1148,0
u087,/terms,sess_1458,2024-01-01 17:17:54,9,1144,0
u075,/login,sess_1459,2024-01-01 12:25:18,9,276,0
