user_id,url,session_id,timestamp,page_views,session_length_seconds,is_bounce
u129,/faq,sess_2315,2024-01-01 08:48:28,7,3105,0
u148,/pricing,sess_2316,2024-01-01 23:50:13,6,2282,0
u038,/faq,sess_2317,2024-01-01 23:46:12,11,1599,0
u177,/pricing,sess_2318,2024-01-01 20:51:41,14,3114,0
u040,/blog,sess_2319,2024-01-01 18:00:56,3,786,0
u099,/privacy,sess_2320,2024-01-01 23:25:42,18,3006,0
u072,/cart,sess_2321,2024-01-01 22:53:10,17,1971,0
u069,/terms,sess_2322,2024-01-01 10:37:46,18,3148,0
u028,/privacy,sess_2323,2024-01-01 00:14:03,11,3189,0
u194,/search,sess_2324,2024-01-01 19:42:05,4,2394,0
u114,/pricing,sess_2325,2024-01-01 13:06:51,19,567,0
u048,/faq,sess_2326,2024-01-01 11:46:07,19,14,0
u136,/pricing,sess_2327,2024-01-01 07:24:56,7,736,0
u077,/login,sess_2328,2024-01-01 18:17:04,6,2230,0
u159,/pricing,sess_2329,2024-01-01 07:14:23,6,3217,0
u147,/contact,sess_2330,2024-01-01 05:50:26,13,245,0
u067,/about,sess_2331,2024-01-01 00:35:19,10,3127,0
u150,/checkout,sess_2332,2024-01-01 08:28:26,2,2814,0
u011,/blog,sess_2333,2024-01-01 04:12:32,10,2128,0
u138,/cart,sess_2334,2024-01-01 23:39:18,6,2013,0
u048,/terms,sess_2335,2024-01-01 14:12:30,6,3109,0
u127,/blog,sess_2336,2024-01-01 19:04:57,20,1262,0
u015,/terms,sess_2337,2024-01-01 19:50:20,18,3558,0
u089,/checkout,sess_2338,2024-01-01 21:30:49,20,943,0
u122,/product,sess_2339,2024-01-01 07:40:12,11,2519,0
